customer_id,name,email,phone,age,purchase_amount,last_purchase,status,registration_date,age_group,purchase_category
894,Cliente 894,cliente894@example.com,(11) 957870026,72.0,358.85119714355784,2025-05-31,pending,2024-02-08,65+,Médio
895,Cliente 895,N/A,(11) 932763342,49.0,843.0330775539123,2025-03-07,pending,2024-07-17,36-50,Alto
896,Cliente 896,cliente896@example.com,(11) 929636869,46.0,476.57429572418295,2025-03-04,inactive,2025-06-07,36-50,Médio
897,Cliente 897,cliente897@example.com,(11) 937132021,28.0,979.313888635003,2025-11-02,active,2024-07-14,26-35,Alto
898,Cliente 898,cliente898@example.com,N/A,69.0,637.8007169127794,2025-06-06,pending,2024-03-08,65+,Alto
899,Cliente 899,cliente899@example.com,(11) 972867959,49.0,135.0020941488577,2025-07-01,inactive,2024-10-11,36-50,Médio
900,Cliente 900,cliente900@example.com,(11) 927807333,19.0,679.4157864546796,2025-11-18,active,2024-07-28,18-25,Alto
901,Cliente 901,cliente901@example.com,(11) 963228466,64.0,331.852975277382,2025-11-18,inactive,2023-12-13,51-65,Médio
902,Cliente 902,cliente902@example.com,(11) 945912253,31.0,689.4639247192365,2025-12-08,active,2025-03-27,26-35,Alto
903,Cliente 903,cliente903@example.com,(11) 926263882,37.0,78.94473668078169,2025-01-23,inactive,2024-07-17,36-50,Baixo
904,Cliente 904,cliente904@example.com,(11) 949138695,39.0,183.1326228041998,2025-02-25,active,2025-10-02,36-50,Médio
905,Cliente 905,cliente905@example.com,(11) 943799193,28.0,857.1798863167285,2025-06-14,active,2024-08-21,26-35,Alto
906,Cliente 906,cliente906@example.com,(11) 993721515,49.0,234.90776145327973,2025-04-08,inactive,2025-06-17,36-50,Médio
907,Cliente 907,cliente907@example.com,(11) 985495044,20.0,838.6707139905106,2025-08-18,pending,2024-09-11,18-25,Alto
908,Cliente 908,cliente908@example.com,(11) 958014453,34.0,286.48332756986633,2025-03-08,active,2025-06-06,26-35,Médio
909,Cliente 909,cliente909@example.com,(11) 992405138,79.0,646.4530909581206,2024-12-12,pending,2025-02-24,65+,Alto
910,Cliente 910,cliente910@example.com,(11) 961569363,61.0,697.2090677747327,2025-10-04,inactive,2024-07-10,51-65,Alto
911,Cliente 911,cliente911@example.com,(11) 942686304,73.0,517.5282056136024,2024-12-26,pending,2025-02-23,65+,Alto
912,Cliente 912,cliente912@example.com,(11) 985149843,45.0,312.257569929764,2025-04-02,pending,2024-03-17,36-50,Médio
913,Cliente 913,cliente913@example.com,(11) 994740096,46.0,220.51793260738515,2025-06-14,pending,2025-03-04,36-50,Médio
914,Cliente 914,cliente914@example.com,(11) 982456281,38.0,42.857461016801956,2025-01-28,pending,2024-06-16,36-50,Baixo
915,Cliente 915,cliente915@example.com,N/A,64.0,310.90693722831656,2025-06-26,pending,2024-11-30,51-65,Médio
916,Cliente 916,cliente916@example.com,(11) 941699263,33.0,656.6311626259702,2025-02-02,active,2024-02-23,26-35,Alto
917,Cliente 917,cliente917@example.com,(11) 990480036,54.0,938.9217702639978,2025-04-07,active,2025-07-09,51-65,Alto
918,Cliente 918,cliente918@example.com,(11) 936216317,76.0,872.4924374404216,2025-06-07,active,2024-07-22,65+,Alto
919,Cliente 919,cliente919@example.com,(11) 963215075,37.0,768.4041287699496,2025-10-19,inactive,2024-10-25,36-50,Alto
920,Cliente 920,cliente920@example.com,(11) 944970444,23.0,790.5628698207657,2025-01-20,pending,2024-07-02,18-25,Alto
921,Cliente 921,cliente921@example.com,(11) 915752810,36.0,668.3350544412353,2024-12-20,active,2024-12-22,36-50,Alto
922,Cliente 922,cliente922@example.com,(11) 910571650,74.0,267.683988990343,2025-02-02,inactive,2024-06-01,65+,Médio
923,Cliente 923,cliente923@example.com,(11) 998362656,22.0,908.1230803987715,2025-07-27,active,2025-06-08,18-25,Alto
924,Cliente 924,cliente924@example.com,(11) 982017911,20.0,674.0249887867757,2025-06-27,active,2025-11-11,18-25,Alto
925,Cliente 925,cliente925@example.com,(11) 950435721,76.0,564.8362246706356,2025-08-31,pending,2025-03-27,65+,Alto
926,Cliente 926,cliente926@example.com,(11) 984531076,18.0,119.87957452134626,2025-09-18,inactive,2024-10-17,18-25,Médio
927,Cliente 927,cliente927@example.com,(11) 913757974,75.0,452.58498836836117,2025-01-29,pending,2024-07-01,65+,Médio
928,Cliente 928,cliente928@example.com,(11) 985900553,77.0,465.75468848990704,2025-05-14,pending,2024-06-09,65+,Médio
929,Cliente 929,cliente929@example.com,(11) 971119361,49.0,865.9179734274433,2025-12-09,active,2025-02-11,36-50,Alto
930,Cliente 930,cliente930@example.com,(11) 952321932,32.0,551.1817379859106,2025-06-16,pending,2025-11-03,26-35,Alto
931,Cliente 931,cliente931@example.com,(11) 929931456,51.0,386.5965434807056,2025-01-04,inactive,2024-08-10,51-65,Médio
932,Cliente 932,cliente932@example.com,(11) 969376958,78.0,977.0323252255528,2025-02-12,pending,2024-03-08,65+,Alto
933,Cliente 933,cliente933@example.com,(11) 921643208,52.0,119.61338739305252,2025-01-14,pending,2024-06-18,51-65,Médio
934,Cliente 934,cliente934@example.com,(11) 953928336,66.0,428.3229440288252,2025-11-04,pending,2024-02-11,65+,Médio
935,Cliente 935,cliente935@example.com,(11) 918112074,42.0,51.60442841969124,2025-04-17,active,2025-03-09,36-50,Baixo
936,Cliente 936,cliente936@example.com,(11) 928967438,41.0,742.505079559261,2025-06-26,inactive,2025-05-23,36-50,Alto
937,Cliente 937,cliente937@example.com,(11) 922138391,29.0,918.8957866771591,2025-01-03,active,2025-10-07,26-35,Alto
938,Cliente 938,cliente938@example.com,(11) 963050917,35.0,287.23695625498453,2025-02-01,active,2025-08-26,26-35,Médio
939,Cliente 939,cliente939@example.com,(11) 934012790,32.0,859.7582600311297,2025-02-09,active,2025-03-19,26-35,Alto
940,Cliente 940,cliente940@example.com,(11) 966004002,61.0,299.2960481572788,2025-11-12,active,2025-05-04,51-65,Médio
941,Cliente 941,cliente941@example.com,(11) 931982813,33.0,911.6624600274761,2025-06-05,active,2024-06-30,26-35,Alto
942,Cliente 942,cliente942@example.com,(11) 965616606,44.0,756.4222845608161,2024-12-20,inactive,2025-09-13,36-50,Alto
943,Cliente 943,cliente943@example.com,(11) 939967940,25.0,806.8577090730242,2025-11-17,pending,2024-01-19,18-25,Alto
944,Cliente 944,cliente944@example.com,(11) 987822269,77.0,27.826490044449955,2025-08-22,active,2025-04-01,65+,Baixo
945,Cliente 945,cliente945@example.com,(11) 919742257,63.0,963.1822535032857,2025-05-20,active,2024-09-13,51-65,Alto
946,Cliente 946,cliente946@example.com,N/A,42.0,729.40428214962,2025-06-10,inactive,2025-04-03,36-50,Alto
947,Cliente 947,cliente947@example.com,(11) 913609736,34.0,311.703584432272,2025-10-26,inactive,2025-03-30,26-35,Médio
948,Cliente 948,cliente948@example.com,(11) 985169697,46.0,831.1007182102585,2025-04-28,pending,2024-11-24,36-50,Alto
949,Cliente 949,cliente949@example.com,(11) 928161634,70.0,288.7059864307806,2025-11-03,inactive,2024-09-26,65+,Médio
950,Cliente 950,cliente950@example.com,(11) 927163810,25.0,874.0263011704667,2025-11-26,pending,2024-04-22,18-25,Alto
951,Cliente 951,cliente951@example.com,(11) 996755840,32.0,121.45458650781764,2025-11-20,active,2025-09-13,26-35,Médio
952,Cliente 952,cliente952@example.com,(11) 922225855,44.0,706.6491176861878,2025-05-13,active,2024-11-17,36-50,Alto
953,Cliente 953,cliente953@example.com,(11) 961424149,63.0,545.2914918784612,2025-02-05,pending,2024-05-09,51-65,Alto
954,Cliente 954,cliente954@example.com,(11) 982347195,67.0,105.56912549348641,2025-07-16,inactive,2025-10-29,65+,Médio
955,Cliente 955,cliente955@example.com,(11) 911135964,69.0,249.47488997625058,2025-04-15,pending,2023-12-31,65+,Médio
956,Cliente 956,N/A,(11) 973446855,24.0,22.279995914541644,2025-03-15,inactive,2024-02-17,18-25,Baixo
957,Cliente 957,cliente957@example.com,(11) 976318090,20.0,474.08028580986075,2025-10-14,active,2024-04-23,18-25,Médio
958,Cliente 958,cliente958@example.com,(11) 970203880,46.0,308.2526081524004,2025-02-28,inactive,2025-11-23,36-50,Médio
959,Cliente 959,cliente959@example.com,(11) 912155748,61.0,602.3739094547813,2025-05-24,pending,2025-09-02,51-65,Alto
960,Cliente 960,cliente960@example.com,(11) 970676365,70.0,304.265429631531,2025-11-10,pending,2024-04-14,65+,Médio
961,Cliente 961,cliente961@example.com,(11) 988542651,41.0,306.91992039191484,2025-07-03,active,2024-12-20,36-50,Médio
962,Cliente 962,cliente962@example.com,(11) 941808285,77.0,745.7612667442874,2025-04-01,inactive,2024-06-18,65+,Alto
963,Cliente 963,cliente963@example.com,(11) 964256930,75.0,57.66140761856992,2025-04-02,inactive,2025-11-09,65+,Baixo
964,Cliente 964,cliente964@example.com,(11) 944427604,20.0,903.8660452400674,2025-12-03,inactive,2025-04-27,18-25,Alto
965,Cliente 965,cliente965@example.com,(11) 918910852,37.0,853.7412356472696,2025-07-26,active,2024-07-06,36-50,Alto
966,Cliente 966,cliente966@example.com,(11) 982764242,63.0,671.1266363941425,2025-12-02,inactive,2024-03-22,51-65,Alto
967,Cliente 967,cliente967@example.com,(11) 948428026,32.0,597.2893544063105,2025-05-12,pending,2025-07-10,26-35,Alto
968,Cliente 968,cliente968@example.com,(11) 947617741,42.0,893.3794731582557,2025-03-14,inactive,2024-10-15,36-50,Alto
969,Cliente 969,cliente969@example.com,(11) 916941245,47.0,193.4768777334273,2025-01-22,active,2025-04-10,36-50,Médio
970,Cliente 970,cliente970@example.com,(11) 974770179,31.0,88.17947056892032,2025-10-25,inactive,2024-11-02,26-35,Baixo
971,Cliente 971,cliente971@example.com,(11) 925876696,24.0,247.11506821044273,2025-08-23,inactive,2024-06-19,18-25,Médio
972,Cliente 972,cliente972@example.com,(11) 919451244,34.0,796.6324959131883,2025-07-12,pending,2025-07-04,26-35,Alto
973,Cliente 973,N/A,(11) 984926168,79.0,44.32356405921849,2025-08-11,inactive,2024-01-10,65+,Baixo
974,Cliente 974,N/A,(11) 927606951,61.0,586.9787667326548,2024-12-20,pending,2025-08-17,51-65,Alto
975,Cliente 975,cliente975@example.com,(11) 972056263,37.0,995.4831410293968,2025-09-01,pending,2025-03-16,36-50,Alto
976,Cliente 976,cliente976@example.com,(11) 917021862,53.0,857.139132899164,2025-04-15,active,2024-01-20,51-65,Alto
977,Cliente 977,cliente977@example.com,(11) 918351245,26.0,526.2312321531535,2025-01-25,pending,2024-08-12,26-35,Alto
978,Cliente 978,cliente978@example.com,(11) 996448549,55.0,73.00450019377593,2025-06-04,pending,2025-06-23,51-65,Baixo
979,Cliente 979,cliente979@example.com,(11) 946640608,49.0,833.0597792418528,2025-05-09,active,2025-03-13,36-50,Alto
980,Cliente 980,cliente980@example.com,(11) 915345854,74.0,602.9887230954384,2025-10-22,pending,2025-03-28,65+,Alto
981,Cliente 981,cliente981@example.com,(11) 921683982,77.0,123.78366708897117,2025-02-23,active,2025-07-30,65+,Médio
982,Cliente 982,cliente982@example.com,(11) 974365536,39.0,102.91871197512263,2025-09-22,inactive,2024-01-29,36-50,Médio
983,Cliente 983,cliente983@example.com,N/A,49.0,910.5305512422265,2025-09-15,active,2023-12-21,36-50,Alto
984,Cliente 984,cliente984@example.com,(11) 959875088,70.0,672.5082603086977,2025-06-01,pending,2024-10-16,65+,Alto
985,Cliente 985,cliente985@example.com,(11) 980790126,70.0,830.993931323588,2025-08-30,active,2024-10-17,65+,Alto
986,Cliente 986,cliente986@example.com,(11) 948187510,19.0,880.1891112794447,2025-03-16,pending,2025-06-09,18-25,Alto
987,Cliente 987,N/A,(11) 912609089,41.0,576.054628527839,2025-09-07,inactive,2024-12-13,36-50,Alto
988,Cliente 988,cliente988@example.com,(11) 962840397,25.0,522.2718882374909,2025-05-28,active,2024-04-14,18-25,Alto
989,Cliente 989,cliente989@example.com,(11) 927691444,28.0,436.1231362177803,2025-12-11,inactive,2024-11-29,26-35,Médio
990,Cliente 990,cliente990@example.com,(11) 910953959,30.0,323.7771219132081,2025-06-28,pending,2024-07-07,26-35,Médio
991,Cliente 991,cliente991@example.com,(11) 954132455,34.0,440.2500012501246,2025-08-08,pending,2024-05-11,26-35,Médio
992,Cliente 992,cliente992@example.com,(11) 959818662,25.0,776.1408591728548,2025-02-02,inactive,2023-12-21,18-25,Alto
993,Cliente 993,cliente993@example.com,(11) 920016389,38.0,605.9041967049802,2025-09-22,active,2025-05-30,36-50,Alto
994,Cliente 994,cliente994@example.com,(11) 997255618,35.0,893.5980570552977,2025-04-05,active,2025-09-05,26-35,Alto
995,Cliente 995,cliente995@example.com,(11) 921630982,47.0,448.94621423539587,2025-06-26,pending,2024-04-16,36-50,Médio
996,Cliente 996,cliente996@example.com,(11) 960676914,35.0,611.0186829315664,2025-09-30,inactive,2025-11-20,26-35,Alto
997,Cliente 997,cliente997@example.com,(11) 936704425,63.0,634.9944775610688,2025-07-24,inactive,2024-09-18,51-65,Alto
998,Cliente 998,cliente998@example.com,(11) 971298111,64.0,595.7801906832623,2025-10-03,active,2025-06-23,51-65,Alto
999,Cliente 999,cliente999@example.com,(11) 955014515,48.0,705.6074353546612,2025-03-25,active,2024-11-24,36-50,Alto
1000,Cliente 1000,cliente1000@example.com,(11) 964869006,55.0,245.0591336910582,2025-01-06,active,2025-07-31,51-65,Médio
